graph_id,graph_label,variant,erase_loops,src,tgt,exposure_pct
generated,Generated,HS,False,4,90,87.400000
generated,Generated,HS,False,4,91,70.500000
generated,Generated,HS,False,4,92,70.300000
generated,Generated,HS,False,4,93,72.600000
generated,Generated,HS,False,4,94,59.900000
generated,Generated,HS,False,4,95,64.600000
generated,Generated,HS,False,4,96,70.100000
generated,Generated,HS,False,4,97,80.200000
generated,Generated,HS,False,4,98,80.200000
generated,Generated,HS,False,4,99,78.700000
generated,Generated,HS,False,5,2,0.000000
generated,Generated,HS,False,5,1,36.600000
generated,Generated,HS,False,5,3,48.700000
generated,Generated,HS,False,5,4,0.000000
generated,Generated,HS,False,5,6,0.000000
generated,Generated,HS,False,5,7,47.900000
generated,Generated,HS,False,5,8,50.800000
generated,Generated,HS,False,5,9,50.000000
generated,Generated,HS,False,5,10,50.300000
generated,Generated,HS,False,5,11,45.800000
generated,Generated,HS,False,5,12,58.300000
generated,Generated,HS,False,5,13,59.500000
generated,Generated,HS,False,5,14,60.600000
generated,Generated,HS,False,5,15,50.800000
generated,Generated,HS,False,5,16,48.300000
generated,Generated,HS,False,5,17,48.400000
generated,Generated,HS,False,5,18,46.200000
generated,Generated,HS,False,5,19,71.900000
generated,Generated,HS,False,5,20,67.500000
generated,Generated,HS,False,5,21,63.800000
generated,Generated,HS,False,5,22,70.300000
generated,Generated,HS,False,5,23,67.000000
generated,Generated,HS,False,5,24,58.700000
generated,Generated,HS,False,5,25,76.500000
generated,Generated,HS,False,5,26,83.300000
generated,Generated,HS,False,5,27,85.100000
generated,Generated,HS,False,5,28,70.000000
generated,Generated,HS,False,5,29,66.300000
generated,Generated,HS,False,5,30,68.300000
generated,Generated,HS,False,5,31,66.400000
generated,Generated,HS,False,5,32,55.100000
generated,Generated,HS,False,5,33,0.000000
generated,Generated,HS,False,5,34,62.900000
generated,Generated,HS,False,5,35,63.700000
generated,Generated,HS,False,5,36,61.000000
generated,Generated,HS,False,5,37,84.600000
generated,Generated,HS,False,5,38,88.300000
generated,Generated,HS,False,5,39,91.200000
generated,Generated,HS,False,5,40,83.300000
generated,Generated,HS,False,5,41,84.300000
generated,Generated,HS,False,5,42,85.800000
generated,Generated,HS,False,5,43,65.900000
generated,Generated,HS,False,5,44,63.600000
generated,Generated,HS,False,5,45,0.000000
generated,Generated,HS,False,5,46,70.400000
generated,Generated,HS,False,5,47,77.000000
generated,Generated,HS,False,5,48,77.000000
generated,Generated,HS,False,5,49,71.600000
generated,Generated,HS,False,5,50,69.100000
generated,Generated,HS,False,5,51,67.100000
generated,Generated,HS,False,5,52,62.600000
generated,Generated,HS,False,5,53,57.800000
generated,Generated,HS,False,5,54,59.100000
generated,Generated,HS,False,5,55,72.800000
generated,Generated,HS,False,5,56,69.700000
generated,Generated,HS,False,5,57,68.200000
generated,Generated,HS,False,5,58,58.800000
generated,Generated,HS,False,5,59,60.700000
generated,Generated,HS,False,5,60,57.800000
generated,Generated,HS,False,5,61,62.600000
generated,Generated,HS,False,5,62,67.500000
generated,Generated,HS,False,5,63,67.500000
generated,Generated,HS,False,5,64,74.400000
generated,Generated,HS,False,5,65,71.500000
generated,Generated,HS,False,5,66,66.300000
generated,Generated,HS,False,5,67,82.400000
generated,Generated,HS,False,5,68,84.500000
generated,Generated,HS,False,5,69,84.500000
generated,Generated,HS,False,5,70,60.800000
generated,Generated,HS,False,5,71,57.400000
generated,Generated,HS,False,5,72,59.500000
generated,Generated,HS,False,5,73,67.600000
generated,Generated,HS,False,5,74,76.000000
generated,Generated,HS,False,5,75,73.800000
generated,Generated,HS,False,5,76,67.200000
generated,Generated,HS,False,5,77,60.700000
generated,Generated,HS,False,5,78,59.400000
generated,Generated,HS,False,5,79,84.800000
generated,Generated,HS,False,5,80,85.300000
generated,Generated,HS,False,5,81,83.300000
generated,Generated,HS,False,5,82,66.900000
generated,Generated,HS,False,5,83,71.000000
generated,Generated,HS,False,5,84,71.600000
generated,Generated,HS,False,5,85,69.800000
generated,Generated,HS,False,5,86,67.900000
generated,Generated,HS,False,5,87,67.500000
generated,Generated,HS,False,5,88,88.800000
generated,Generated,HS,False,5,89,90.600000
generated,Generated,HS,False,5,90,87.900000
generated,Generated,HS,False,5,91,72.400000
generated,Generated,HS,False,5,92,71.700000
generated,Generated,HS,False,5,93,74.700000
generated,Generated,HS,False,5,94,64.500000
generated,Generated,HS,False,5,95,67.200000
generated,Generated,HS,False,5,96,71.800000
generated,Generated,HS,False,5,97,78.200000
generated,Generated,HS,False,5,98,78.200000
generated,Generated,HS,False,5,99,0.000000
generated,Generated,HS,False,6,2,52.600000
generated,Generated,HS,False,6,1,46.700000
generated,Generated,HS,False,6,3,0.000000
generated,Generated,HS,False,6,4,51.300000
generated,Generated,HS,False,6,5,0.000000
generated,Generated,HS,False,6,7,55.100000
generated,Generated,HS,False,6,8,52.700000
generated,Generated,HS,False,6,9,55.600000
generated,Generated,HS,False,6,10,50.800000
generated,Generated,HS,False,6,11,51.900000
generated,Generated,HS,False,6,12,0.000000
generated,Generated,HS,False,6,13,60.700000
generated,Generated,HS,False,6,14,63.500000
generated,Generated,HS,False,6,15,57.000000
generated,Generated,HS,False,6,16,53.600000
generated,Generated,HS,False,6,17,53.500000
generated,Generated,HS,False,6,18,51.000000
generated,Generated,HS,False,6,19,0.000000
generated,Generated,HS,False,6,20,64.200000
generated,Generated,HS,False,6,21,57.500000
generated,Generated,HS,False,6,22,70.300000
generated,Generated,HS,False,6,23,67.100000
generated,Generated,HS,False,6,24,60.000000
generated,Generated,HS,False,6,25,75.900000
generated,Generated,HS,False,6,26,83.400000
generated,Generated,HS,False,6,27,85.000000
generated,Generated,HS,False,6,28,69.500000
generated,Generated,HS,False,6,29,68.200000
generated,Generated,HS,False,6,30,67.200000
generated,Generated,HS,False,6,31,67.600000
generated,Generated,HS,False,6,32,62.400000
generated,Generated,HS,False,6,33,67.100000
generated,Generated,HS,False,6,34,64.700000
generated,Generated,HS,False,6,35,66.700000
generated,Generated,HS,False,6,36,61.500000
generated,Generated,HS,False,6,37,84.600000
generated,Generated,HS,False,6,38,87.900000
generated,Generated,HS,False,6,39,90.300000
generated,Generated,HS,False,6,40,83.400000
generated,Generated,HS,False,6,41,84.400000
generated,Generated,HS,False,6,42,85.700000
generated,Generated,HS,False,6,43,69.100000
generated,Generated,HS,False,6,44,63.500000
generated,Generated,HS,False,6,45,56.100000
generated,Generated,HS,False,6,46,65.100000
generated,Generated,HS,False,6,47,79.900000
generated,Generated,HS,False,6,48,79.900000
generated,Generated,HS,False,6,49,72.500000
generated,Generated,HS,False,6,50,70.700000
generated,Generated,HS,False,6,51,68.800000
generated,Generated,HS,False,6,52,65.400000
generated,Generated,HS,False,6,53,64.900000
generated,Generated,HS,False,6,54,66.400000
generated,Generated,HS,False,6,55,74.300000
generated,Generated,HS,False,6,56,70.300000
generated,Generated,HS,False,6,57,69.900000
generated,Generated,HS,False,6,58,64.500000
generated,Generated,HS,False,6,59,64.600000
generated,Generated,HS,False,6,60,64.900000
generated,Generated,HS,False,6,61,64.200000
generated,Generated,HS,False,6,62,64.200000
generated,Generated,HS,False,6,63,64.200000
generated,Generated,HS,False,6,64,74.700000
generated,Generated,HS,False,6,65,72.100000
generated,Generated,HS,False,6,66,68.200000
generated,Generated,HS,False,6,67,83.300000
generated,Generated,HS,False,6,68,85.500000
generated,Generated,HS,False,6,69,85.500000
generated,Generated,HS,False,6,70,64.800000
generated,Generated,HS,False,6,71,58.900000
generated,Generated,HS,False,6,72,63.600000
generated,Generated,HS,False,6,73,69.600000
generated,Generated,HS,False,6,74,78.000000
generated,Generated,HS,False,6,75,73.800000
generated,Generated,HS,False,6,76,68.800000
generated,Generated,HS,False,6,77,63.100000
generated,Generated,HS,False,6,78,61.400000
generated,Generated,HS,False,6,79,84.800000
generated,Generated,HS,False,6,80,84.900000
generated,Generated,HS,False,6,81,83.400000
generated,Generated,HS,False,6,82,65.900000
generated,Generated,HS,False,6,83,71.100000
generated,Generated,HS,False,6,84,72.100000
generated,Generated,HS,False,6,85,68.800000
generated,Generated,HS,False,6,86,68.600000
generated,Generated,HS,False,6,87,68.800000
generated,Generated,HS,False,6,88,88.700000
generated,Generated,HS,False,6,89,90.700000
generated,Generated,HS,False,6,90,87.900000
generated,Generated,HS,False,6,91,73.300000
generated,Generated,HS,False,6,92,72.600000
generated,Generated,HS,False,6,93,75.600000
generated,Generated,HS,False,6,94,66.400000
generated,Generated,HS,False,6,95,68.800000
generated,Generated,HS,False,6,96,73.500000
generated,Generated,HS,False,6,97,0.000000
generated,Generated,HS,False,6,98,74.700000
generated,Generated,HS,False,6,99,74.700000
generated,Generated,HS,False,7,2,0.000000
generated,Generated,HS,False,7,1,49.100000
generated,Generated,HS,False,7,3,49.400000
generated,Generated,HS,False,7,4,42.700000
generated,Generated,HS,False,7,5,57.200000
generated,Generated,HS,False,7,6,60.900000
generated,Generated,HS,False,7,8,0.000000
generated,Generated,HS,False,7,9,37.600000
generated,Generated,HS,False,7,10,59.300000
generated,Generated,HS,False,7,11,57.600000
generated,Generated,HS,False,7,12,65.700000
generated,Generated,HS,False,7,13,58.500000
generated,Generated,HS,False,7,14,54.800000
generated,Generated,HS,False,7,15,0.000000
generated,Generated,HS,False,7,16,48.400000
generated,Generated,HS,False,7,17,61.700000
generated,Generated,HS,False,7,18,65.800000
generated,Generated,HS,False,7,19,70.700000
generated,Generated,HS,False,7,20,77.700000
generated,Generated,HS,False,7,21,68.700000
generated,Generated,HS,False,7,22,61.700000
generated,Generated,HS,False,7,23,68.300000
generated,Generated,HS,False,7,24,60.100000
generated,Generated,HS,False,7,25,73.300000
generated,Generated,HS,False,7,26,85.100000
generated,Generated,HS,False,7,27,86.500000
generated,Generated,HS,False,7,28,72.100000
generated,Generated,HS,False,7,29,65.600000
generated,Generated,HS,False,7,30,68.600000
generated,Generated,HS,False,7,31,75.500000
generated,Generated,HS,False,7,32,71.100000
generated,Generated,HS,False,7,33,65.800000
generated,Generated,HS,False,7,34,58.600000
generated,Generated,HS,False,7,35,61.900000
generated,Generated,HS,False,7,36,56.100000
generated,Generated,HS,False,7,37,86.000000
generated,Generated,HS,False,7,38,88.800000
generated,Generated,HS,False,7,39,91.100000
generated,Generated,HS,False,7,40,85.100000
generated,Generated,HS,False,7,41,86.100000
generated,Generated,HS,False,7,42,87.200000
generated,Generated,HS,False,7,43,69.200000
generated,Generated,HS,False,7,44,70.700000
generated,Generated,HS,False,7,45,62.700000
generated,Generated,HS,False,7,46,75.100000
generated,Generated,HS,False,7,47,81.000000
generated,Generated,HS,False,7,48,76.600000
generated,Generated,HS,False,7,49,70.500000
generated,Generated,HS,False,7,50,68.700000
generated,Generated,HS,False,7,51,65.900000
generated,Generated,HS,False,7,52,69.500000
generated,Generated,HS,False,7,53,74.100000
generated,Generated,HS,False,7,54,74.100000
generated,Generated,HS,False,7,55,72.900000
generated,Generated,HS,False,7,56,68.800000
generated,Generated,HS,False,7,57,68.400000
generated,Generated,HS,False,7,58,73.100000
generated,Generated,HS,False,7,59,74.900000
generated,Generated,HS,False,7,60,74.100000
generated,Generated,HS,False,7,61,76.200000
generated,Generated,HS,False,7,62,77.700000
generated,Generated,HS,False,7,63,77.700000
generated,Generated,HS,False,7,64,74.300000
generated,Generated,HS,False,7,65,72.100000
generated,Generated,HS,False,7,66,65.600000
generated,Generated,HS,False,7,67,84.200000
generated,Generated,HS,False,7,68,84.200000
generated,Generated,HS,False,7,69,82.800000
generated,Generated,HS,False,7,70,74.600000
generated,Generated,HS,False,7,71,71.900000
generated,Generated,HS,False,7,72,75.500000
generated,Generated,HS,False,7,73,77.800000
generated,Generated,HS,False,7,74,81.300000
generated,Generated,HS,False,7,75,78.000000
generated,Generated,HS,False,7,76,56.000000
generated,Generated,HS,False,7,77,56.400000
generated,Generated,HS,False,7,78,54.600000
generated,Generated,HS,False,7,79,86.500000
generated,Generated,HS,False,7,80,86.200000
generated,Generated,HS,False,7,81,85.100000
generated,Generated,HS,False,7,82,71.200000
generated,Generated,HS,False,7,83,73.000000
generated,Generated,HS,False,7,84,72.100000
generated,Generated,HS,False,7,85,70.800000
generated,Generated,HS,False,7,86,70.200000
generated,Generated,HS,False,7,87,70.300000
generated,Generated,HS,False,7,88,89.500000
generated,Generated,HS,False,7,89,91.200000
generated,Generated,HS,False,7,90,89.100000
generated,Generated,HS,False,7,91,71.400000
generated,Generated,HS,False,7,92,70.800000
generated,Generated,HS,False,7,93,74.500000
generated,Generated,HS,False,7,94,0.000000
generated,Generated,HS,False,7,95,61.400000
generated,Generated,HS,False,7,96,60.600000
generated,Generated,HS,False,7,97,83.500000
generated,Generated,HS,False,7,98,83.500000
generated,Generated,HS,False,7,99,79.800000
generated,Generated,HS,False,8,2,43.300000
generated,Generated,HS,False,8,1,45.700000
generated,Generated,HS,False,8,3,52.700000
generated,Generated,HS,False,8,4,0.000000
generated,Generated,HS,False,8,5,46.600000
generated,Generated,HS,False,8,6,58.600000
generated,Generated,HS,False,8,7,0.000000
generated,Generated,HS,False,8,9,0.000000
generated,Generated,HS,False,8,10,63.300000
generated,Generated,HS,False,8,11,57.800000
generated,Generated,HS,False,8,12,61.200000
generated,Generated,HS,False,8,13,66.600000
generated,Generated,HS,False,8,14,60.100000
generated,Generated,HS,False,8,15,47.700000
generated,Generated,HS,False,8,16,49.600000
generated,Generated,HS,False,8,17,58.000000
generated,Generated,HS,False,8,18,58.100000
generated,Generated,HS,False,8,19,70.000000
generated,Generated,HS,False,8,20,74.200000
generated,Generated,HS,False,8,21,65.600000
generated,Generated,HS,False,8,22,57.400000
generated,Generated,HS,False,8,23,58.800000
generated,Generated,HS,False,8,24,52.400000
generated,Generated,HS,False,8,25,75.300000
generated,Generated,HS,False,8,26,84.100000
generated,Generated,HS,False,8,27,85.200000
generated,Generated,HS,False,8,28,62.000000
generated,Generated,HS,False,8,29,52.500000
generated,Generated,HS,False,8,30,0.000000
generated,Generated,HS,False,8,31,73.200000
generated,Generated,HS,False,8,32,67.100000
generated,Generated,HS,False,8,33,60.900000
generated,Generated,HS,False,8,34,61.800000
generated,Generated,HS,False,8,35,64.700000
generated,Generated,HS,False,8,36,57.800000
generated,Generated,HS,False,8,37,84.800000
generated,Generated,HS,False,8,38,87.500000
generated,Generated,HS,False,8,39,90.300000
generated,Generated,HS,False,8,40,84.100000
generated,Generated,HS,False,8,41,84.900000
generated,Generated,HS,False,8,42,86.100000
generated,Generated,HS,False,8,43,66.100000
generated,Generated,HS,False,8,44,67.600000
generated,Generated,HS,False,8,45,58.300000
generated,Generated,HS,False,8,46,70.700000
generated,Generated,HS,False,8,47,79.300000
generated,Generated,HS,False,8,48,79.100000
generated,Generated,HS,False,8,49,71.000000
generated,Generated,HS,False,8,50,69.600000
generated,Generated,HS,False,8,51,67.700000
generated,Generated,HS,False,8,52,66.400000
generated,Generated,HS,False,8,53,69.800000
generated,Generated,HS,False,8,54,69.500000
generated,Generated,HS,False,8,55,69.500000
generated,Generated,HS,False,8,56,69.400000
generated,Generated,HS,False,8,57,69.300000
generated,Generated,HS,False,8,58,69.100000
generated,Generated,HS,False,8,59,71.100000
generated,Generated,HS,False,8,60,69.800000
generated,Generated,HS,False,8,61,72.100000
generated,Generated,HS,False,8,62,74.200000
generated,Generated,HS,False,8,63,74.200000
generated,Generated,HS,False,8,64,67.300000
generated,Generated,HS,False,8,65,67.200000
generated,Generated,HS,False,8,66,52.500000
generated,Generated,HS,False,8,67,84.500000
generated,Generated,HS,False,8,68,84.500000
generated,Generated,HS,False,8,69,83.400000
generated,Generated,HS,False,8,70,70.400000
generated,Generated,HS,False,8,71,67.400000
generated,Generated,HS,False,8,72,70.400000
generated,Generated,HS,False,8,73,74.400000
generated,Generated,HS,False,8,74,80.000000
generated,Generated,HS,False,8,75,75.600000
generated,Generated,HS,False,8,76,59.200000
generated,Generated,HS,False,8,77,70.500000
generated,Generated,HS,False,8,78,60.700000
generated,Generated,HS,False,8,79,85.700000
generated,Generated,HS,False,8,80,85.200000
generated,Generated,HS,False,8,81,84.100000
generated,Generated,HS,False,8,82,0.000000
generated,Generated,HS,False,8,83,69.100000
generated,Generated,HS,False,8,84,66.200000
generated,Generated,HS,False,8,85,61.800000
generated,Generated,HS,False,8,86,61.000000
generated,Generated,HS,False,8,87,60.000000
generated,Generated,HS,False,8,88,89.100000
generated,Generated,HS,False,8,89,90.400000
generated,Generated,HS,False,8,90,87.800000
generated,Generated,HS,False,8,91,71.800000
generated,Generated,HS,False,8,92,71.200000
generated,Generated,HS,False,8,93,73.500000
generated,Generated,HS,False,8,94,62.300000
generated,Generated,HS,False,8,95,70.500000
generated,Generated,HS,False,8,96,73.000000
generated,Generated,HS,False,8,97,82.100000
generated,Generated,HS,False,8,98,82.100000
generated,Generated,HS,False,8,99,81.100000
generated,Generated,HS,False,9,2,38.300000
generated,Generated,HS,False,9,1,40.900000
generated,Generated,HS,False,9,3,0.000000
generated,Generated,HS,False,9,4,43.000000
generated,Generated,HS,False,9,5,50.000000
generated,Generated,HS,False,9,6,51.200000
generated,Generated,HS,False,9,7,41.600000
generated,Generated,HS,False,9,8,0.000000
generated,Generated,HS,False,9,10,59.300000
generated,Generated,HS,False,9,11,56.300000
generated,Generated,HS,False,9,12,60.500000
generated,Generated,HS,False,9,13,0.000000
generated,Generated,HS,False,9,14,52.700000
generated,Generated,HS,False,9,15,40.700000
generated,Generated,HS,False,9,16,43.700000
generated,Generated,HS,False,9,17,57.400000
generated,Generated,HS,False,9,18,61.500000
generated,Generated,HS,False,9,19,72.200000
generated,Generated,HS,False,9,20,75.900000
generated,Generated,HS,False,9,21,66.800000
generated,Generated,HS,False,9,22,62.500000
generated,Generated,HS,False,9,23,60.900000
generated,Generated,HS,False,9,24,54.300000
generated,Generated,HS,False,9,25,73.300000
generated,Generated,HS,False,9,26,84.400000
generated,Generated,HS,False,9,27,86.200000
generated,Generated,HS,False,9,28,0.000000
generated,Generated,HS,False,9,29,57.000000
generated,Generated,HS,False,9,30,63.600000
generated,Generated,HS,False,9,31,73.200000
generated,Generated,HS,False,9,32,69.200000
generated,Generated,HS,False,9,33,62.600000
generated,Generated,HS,False,9,34,58.000000
generated,Generated,HS,False,9,35,58.100000
generated,Generated,HS,False,9,36,54.300000
generated,Generated,HS,False,9,37,85.500000
generated,Generated,HS,False,9,38,88.400000
generated,Generated,HS,False,9,39,90.500000
generated,Generated,HS,False,9,40,84.400000
generated,Generated,HS,False,9,41,85.400000
generated,Generated,HS,False,9,42,86.800000
generated,Generated,HS,False,9,43,66.400000
generated,Generated,HS,False,9,44,67.000000
generated,Generated,HS,False,9,45,57.600000
generated,Generated,HS,False,9,46,70.500000
generated,Generated,HS,False,9,47,78.900000
generated,Generated,HS,False,9,48,77.000000
generated,Generated,HS,False,9,49,68.700000
generated,Generated,HS,False,9,50,65.900000
generated,Generated,HS,False,9,51,59.700000
generated,Generated,HS,False,9,52,66.900000
generated,Generated,HS,False,9,53,72.600000
generated,Generated,HS,False,9,54,72.700000
generated,Generated,HS,False,9,55,69.800000
generated,Generated,HS,False,9,56,66.100000
generated,Generated,HS,False,9,57,63.500000
generated,Generated,HS,False,9,58,71.700000
generated,Generated,HS,False,9,59,72.800000
generated,Generated,HS,False,9,60,72.600000
generated,Generated,HS,False,9,61,74.100000
generated,Generated,HS,False,9,62,75.900000
generated,Generated,HS,False,9,63,75.900000
generated,Generated,HS,False,9,64,67.900000
generated,Generated,HS,False,9,65,66.700000
generated,Generated,HS,False,9,66,57.000000
generated,Generated,HS,False,9,67,83.300000
generated,Generated,HS,False,9,68,84.200000
generated,Generated,HS,False,9,69,84.200000
generated,Generated,HS,False,9,70,71.700000
generated,Generated,HS,False,9,71,66.700000
generated,Generated,HS,False,9,72,71.000000
generated,Generated,HS,False,9,73,74.700000
generated,Generated,HS,False,9,74,80.200000
generated,Generated,HS,False,9,75,76.300000
generated,Generated,HS,False,9,76,59.900000
generated,Generated,HS,False,9,77,0.000000
generated,Generated,HS,False,9,78,53.600000
generated,Generated,HS,False,9,79,85.400000
generated,Generated,HS,False,9,80,85.800000
generated,Generated,HS,False,9,81,84.400000
generated,Generated,HS,False,9,82,70.900000
generated,Generated,HS,False,9,83,70.900000
generated,Generated,HS,False,9,84,69.100000
generated,Generated,HS,False,9,85,64.400000
generated,Generated,HS,False,9,86,63.100000
generated,Generated,HS,False,9,87,64.400000
generated,Generated,HS,False,9,88,88.900000
generated,Generated,HS,False,9,89,90.500000
generated,Generated,HS,False,9,90,87.900000
generated,Generated,HS,False,9,91,68.600000
generated,Generated,HS,False,9,92,68.400000
generated,Generated,HS,False,9,93,70.700000
generated,Generated,HS,False,9,94,56.600000
generated,Generated,HS,False,9,95,64.000000
generated,Generated,HS,False,9,96,65.600000
generated,Generated,HS,False,9,97,82.100000
generated,Generated,HS,False,9,98,82.100000
generated,Generated,HS,False,9,99,80.300000
generated,Generated,HS,False,10,2,41.200000
generated,Generated,HS,False,10,1,45.500000
generated,Generated,HS,False,10,3,47.500000
generated,Generated,HS,False,10,4,0.000000
generated,Generated,HS,False,10,5,38.500000
generated,Generated,HS,False,10,6,49.000000
generated,Generated,HS,False,10,7,53.500000
generated,Generated,HS,False,10,8,57.300000
generated,Generated,HS,False,10,9,55.900000
generated,Generated,HS,False,10,11,0.000000
generated,Generated,HS,False,10,12,56.600000
generated,Generated,HS,False,10,13,61.100000
generated,Generated,HS,False,10,14,64.000000
generated,Generated,HS,False,10,15,54.300000
generated,Generated,HS,False,10,16,50.800000
generated,Generated,HS,False,10,17,52.100000
generated,Generated,HS,False,10,18,47.600000
generated,Generated,HS,False,10,19,71.900000
generated,Generated,HS,False,10,20,69.600000
generated,Generated,HS,False,10,21,65.700000
generated,Generated,HS,False,10,22,74.900000
generated,Generated,HS,False,10,23,72.200000
generated,Generated,HS,False,10,24,60.500000
generated,Generated,HS,False,10,25,75.100000
generated,Generated,HS,False,10,26,83.600000
generated,Generated,HS,False,10,27,85.600000
generated,Generated,HS,False,10,28,69.400000
generated,Generated,HS,False,10,29,71.600000
generated,Generated,HS,False,10,30,68.700000
generated,Generated,HS,False,10,31,68.000000
generated,Generated,HS,False,10,32,57.300000
generated,Generated,HS,False,10,33,57.300000
generated,Generated,HS,False,10,34,66.100000
generated,Generated,HS,False,10,35,66.300000
generated,Generated,HS,False,10,36,63.800000
generated,Generated,HS,False,10,37,84.700000
generated,Generated,HS,False,10,38,87.600000
generated,Generated,HS,False,10,39,90.500000
generated,Generated,HS,False,10,40,83.600000
generated,Generated,HS,False,10,41,85.100000
generated,Generated,HS,False,10,42,86.600000
generated,Generated,HS,False,10,43,63.800000
generated,Generated,HS,False,10,44,68.400000
generated,Generated,HS,False,10,45,40.400000
generated,Generated,HS,False,10,46,66.400000
generated,Generated,HS,False,10,47,80.400000
generated,Generated,HS,False,10,48,80.400000
generated,Generated,HS,False,10,49,70.900000
generated,Generated,HS,False,10,50,70.400000
generated,Generated,HS,False,10,51,69.000000
generated,Generated,HS,False,10,52,58.800000
generated,Generated,HS,False,10,53,58.600000
generated,Generated,HS,False,10,54,60.900000
generated,Generated,HS,False,10,55,70.900000
generated,Generated,HS,False,10,56,69.600000
generated,Generated,HS,False,10,57,69.700000
generated,Generated,HS,False,10,58,60.400000
generated,Generated,HS,False,10,59,59.100000
generated,Generated,HS,False,10,60,58.600000
generated,Generated,HS,False,10,61,65.100000
generated,Generated,HS,False,10,62,69.600000
generated,Generated,HS,False,10,63,69.600000
generated,Generated,HS,False,10,64,78.000000
generated,Generated,HS,False,10,65,76.100000
generated,Generated,HS,False,10,66,71.600000
generated,Generated,HS,False,10,67,83.700000
generated,Generated,HS,False,10,68,83.700000
generated,Generated,HS,False,10,69,83.700000
generated,Generated,HS,False,10,70,0.000000
generated,Generated,HS,False,10,71,50.000000
generated,Generated,HS,False,10,72,58.700000
generated,Generated,HS,False,10,73,69.100000
generated,Generated,HS,False,10,74,76.400000
generated,Generated,HS,False,10,75,74.000000
generated,Generated,HS,False,10,76,65.500000
generated,Generated,HS,False,10,77,62.800000
generated,Generated,HS,False,10,78,63.600000
generated,Generated,HS,False,10,79,85.200000
generated,Generated,HS,False,10,80,85.000000
generated,Generated,HS,False,10,81,83.600000
generated,Generated,HS,False,10,82,67.000000
generated,Generated,HS,False,10,83,75.900000
generated,Generated,HS,False,10,84,76.100000
generated,Generated,HS,False,10,85,74.800000
generated,Generated,HS,False,10,86,73.000000
generated,Generated,HS,False,10,87,73.000000
generated,Generated,HS,False,10,88,88.600000
generated,Generated,HS,False,10,89,91.000000
generated,Generated,HS,False,10,90,88.500000
generated,Generated,HS,False,10,91,72.400000
generated,Generated,HS,False,10,92,71.200000
generated,Generated,HS,False,10,93,74.600000
generated,Generated,HS,False,10,94,67.000000
generated,Generated,HS,False,10,95,67.500000
generated,Generated,HS,False,10,96,71.100000
generated,Generated,HS,False,10,97,81.800000
generated,Generated,HS,False,10,98,81.800000
generated,Generated,HS,False,10,99,81.200000
generated,Generated,HS,False,11,2,37.300000
generated,Generated,HS,False,11,1,0.000000
generated,Generated,HS,False,11,3,45.700000
generated,Generated,HS,False,11,4,31.400000
generated,Generated,HS,False,11,5,31.500000
generated,Generated,HS,False,11,6,38.800000
generated,Generated,HS,False,11,7,45.900000
generated,Generated,HS,False,11,8,53.700000
generated,Generated,HS,False,11,9,49.800000
generated,Generated,HS,False,11,10,0.000000
generated,Generated,HS,False,11,12,0.000000
generated,Generated,HS,False,11,13,58.500000
generated,Generated,HS,False,11,14,60.900000
generated,Generated,HS,False,11,15,49.400000
generated,Generated,HS,False,11,16,46.800000
generated,Generated,HS,False,11,17,50.000000
generated,Generated,HS,False,11,18,46.600000
generated,Generated,HS,False,11,19,74.900000
generated,Generated,HS,False,11,20,69.600000
generated,Generated,HS,False,11,21,62.600000
generated,Generated,HS,False,11,22,75.500000
generated,Generated,HS,False,11,23,72.700000
generated,Generated,HS,False,11,24,57.900000
generated,Generated,HS,False,11,25,75.800000
generated,Generated,HS,False,11,26,82.800000
generated,Generated,HS,False,11,27,84.700000
generated,Generated,HS,False,11,28,66.600000
generated,Generated,HS,False,11,29,71.200000
generated,Generated,HS,False,11,30,68.800000
generated,Generated,HS,False,11,31,72.000000
generated,Generated,HS,False,11,32,60.200000
generated,Generated,HS,False,11,33,62.400000
generated,Generated,HS,False,11,34,63.100000
generated,Generated,HS,False,11,35,64.000000
generated,Generated,HS,False,11,36,63.900000
generated,Generated,HS,False,11,37,83.800000
generated,Generated,HS,False,11,38,87.000000
generated,Generated,HS,False,11,39,90.300000
generated,Generated,HS,False,11,40,82.800000
generated,Generated,HS,False,11,41,84.200000
generated,Generated,HS,False,11,42,85.500000
generated,Generated,HS,False,11,43,65.500000
generated,Generated,HS,False,11,44,66.000000
generated,Generated,HS,False,11,45,41.200000
generated,Generated,HS,False,11,46,66.900000
generated,Generated,HS,False,11,47,66.900000
generated,Generated,HS,False,11,48,0.000000
generated,Generated,HS,False,11,49,71.200000
generated,Generated,HS,False,11,50,68.600000
generated,Generated,HS,False,11,51,67.600000
generated,Generated,HS,False,11,52,61.700000
generated,Generated,HS,False,11,53,62.300000
generated,Generated,HS,False,11,54,63.800000
generated,Generated,HS,False,11,55,71.900000
generated,Generated,HS,False,11,56,69.400000
generated,Generated,HS,False,11,57,69.100000
generated,Generated,HS,False,11,58,64.000000
generated,Generated,HS,False,11,59,63.800000
generated,Generated,HS,False,11,60,62.300000
generated,Generated,HS,False,11,61,65.800000
generated,Generated,HS,False,11,62,69.600000
generated,Generated,HS,False,11,63,69.600000
generated,Generated,HS,False,11,64,78.700000
generated,Generated,HS,False,11,65,76.200000
generated,Generated,HS,False,11,66,71.200000
generated,Generated,HS,False,11,67,83.300000
generated,Generated,HS,False,11,68,85.100000
